상권_코드_명,1
가리봉시장,11446833136.0
갈현시장,1677514923.0
강남개포시장,14669965508.0
강남골목시장,16539928476.0
강남시장_강남,10301346691.0
강남시장_동작,2495783830.0
강북종합시장,25030890332.0
개봉중앙시장,16175233185.0
경동시장,196375669126.0
경창시장,18930337734.0
